"","table_name","column_name","type","min","mean","max","no_distict_values","values"
"bemovi_mag_25__morph_mvt_cropped.34","bemovi_mag_25__morph_mvt_cropped","temperature_treatment","TEXT",NA,NA,NA,2,""
"bemovi_mag_25__morph_mvt_cropped.35","bemovi_mag_25__morph_mvt_cropped","magnification","INTEGER",25,25,25,1,""
"bemovi_mag_25__morph_mvt_cropped.36","bemovi_mag_25__morph_mvt_cropped","dilution_factor","INTEGER",1,1,1,1,""
"bemovi_mag_25__morph_mvt_cropped.37","bemovi_mag_25__morph_mvt_cropped","sample","INTEGER",1,1,1,1,""
"bemovi_mag_25__morph_mvt_cropped.38","bemovi_mag_25__morph_mvt_cropped","video","INTEGER",1,1.60043348685993,3,3,""
"bemovi_mag_25__morph_mvt_cropped.39","bemovi_mag_25__morph_mvt_cropped","species","TEXT",NA,NA,NA,5,""
"bemovi_mag_25__morph_mvt_cropped.40","bemovi_mag_25__morph_mvt_cropped","species_probability","REAL",0.169743981305443,0.818874466980798,0.999472566131906,18454,"NA"
"bemovi_mag_25__morph_mvt_cropped.41","bemovi_mag_25__morph_mvt_cropped","cryptomonas_prob","REAL",5.45735998822826e-07,0.0625399916201065,0.990213723527385,18454,"NA"
"bemovi_mag_25__morph_mvt_cropped.42","bemovi_mag_25__morph_mvt_cropped","debris_and_other_prob","REAL",5.41711229025073e-07,0.763181972070044,0.999417841530769,18454,"NA"
"bemovi_mag_25__morph_mvt_cropped.43","bemovi_mag_25__morph_mvt_cropped","didinium_prob","REAL",NA,NA,NA,0,"NA"
"bemovi_mag_25__morph_mvt_cropped.44","bemovi_mag_25__morph_mvt_cropped","paramecium_bursaria_prob","REAL",3.10371668993947e-06,0.0180083663303741,0.482259141734984,14436,"NA"
"bemovi_mag_25__morph_mvt_cropped.45","bemovi_mag_25__morph_mvt_cropped","stylonychia1_prob","REAL",4.31891347188372e-06,0.0810271791796581,0.488037795999286,8095,"NA"
"bemovi_mag_25__morph_mvt_cropped.46","bemovi_mag_25__morph_mvt_cropped","tetrahymena_prob","REAL",8.63387449525131e-06,0.116519633614688,0.998299720910616,8270,"NA"
"bemovi_mag_25__morph_mvt_cropped.47","bemovi_mag_25__morph_mvt_cropped","euplotes_prob","INTEGER",8.12319825771262e-05,0.0122808071386863,0.456677066460551,8620,"8.12319825771262e-05, 8.81375424747155e-05, 9.58463417154433e-05, 0.000100131981624952, 0.000115629588722046, 0.000129846167849902, 0.000131443908659468, 0.000147737522831065, 0.00015177848312758, 0.000157067271647342, 0.000159885195525996, 0.000160371316398191, 0.00016061965610335, 0.000169527409583603, 0.000171151505922448, 0.000174347981618748, 0.000175444659621804, 0.000177896815002654, 0.000181022933622139, 0.0001838495000502, 0.0001844026930509, 0.00018590074341925, 0.000188377769802136, 0.000189089376973518, 0.000190036164800269, ..., 8.12319825771262e-05, 8.81375424747155e-05, 9.58463417154433e-05, 0.000100131981624952, 0.000115629588722046, 0.000129846167849902, 0.000131443908659468, 0.000147737522831065, 0.00015177848312758, 0.000157067271647342, 0.000159885195525996, 0.000160371316398191, 0.00016061965610335, 0.000169527409583603, 0.000171151505922448, 0.000174347981618748, 0.000175444659621804, 0.000177896815002654, 0.000181022933622139, 0.0001838495000502, 0.0001844026930509, 0.00018590074341925, 0.000188377769802136, 0.000189089376973518, 0.000190036164800269"
"bemovi_mag_25__morph_mvt_cropped.48","bemovi_mag_25__morph_mvt_cropped","paramecium_caudatum_prob","INTEGER",2.20490416318805e-05,0.0111383808722105,0.396071940275763,11796,"2.20490416318805e-05, 3.03994225991963e-05, 3.3531113641703e-05, 3.66504129945434e-05, 3.74590246256902e-05, 4.18530737236465e-05, 4.89759527789794e-05, 5.03550394482957e-05, 5.07865188744773e-05, 5.14463832939133e-05, 5.88986090879241e-05, 5.93537573697917e-05, 6.30631037697073e-05, 6.59530229253766e-05, 7.06327305059689e-05, 7.31103266370834e-05, 7.6217985217605e-05, 7.74712013519781e-05, 7.95521315545671e-05, 8.27504056339798e-05, 8.51413716646797e-05, 9.03930560749161e-05, 9.12011772360919e-05, 9.14099782625593e-05, 9.51186106307207e-05, ..., 2.20490416318805e-05, 3.03994225991963e-05, 3.3531113641703e-05, 3.66504129945434e-05, 3.74590246256902e-05, 4.18530737236465e-05, 4.89759527789794e-05, 5.03550394482957e-05, 5.07865188744773e-05, 5.14463832939133e-05, 5.88986090879241e-05, 5.93537573697917e-05, 6.30631037697073e-05, 6.59530229253766e-05, 7.06327305059689e-05, 7.31103266370834e-05, 7.6217985217605e-05, 7.74712013519781e-05, 7.95521315545671e-05, 8.27504056339798e-05, 8.51413716646797e-05, 9.03930560749161e-05, 9.12011772360919e-05, 9.14099782625593e-05, 9.51186106307207e-05"
"bemovi_mag_25__morph_mvt_cropped.49","bemovi_mag_25__morph_mvt_cropped","loxocephallus_prob","INTEGER",1.66581721024721e-05,0.0257478559288512,0.992821679738625,11368,"1.66581721024721e-05, 1.94282294293014e-05, 1.94979994280496e-05, 2.09839316831797e-05, 2.12031200505256e-05, 2.14898544884145e-05, 2.63816270338642e-05, 3.02642356414699e-05, 3.0265542140289e-05, 3.3577775728057e-05, 3.53329671370983e-05, 3.55536846685579e-05, 4.10626808057182e-05, 4.1171728125113e-05, 4.26648858033519e-05, 4.31707715615535e-05, 4.42129504238255e-05, 4.5147282629872e-05, 4.60548246544174e-05, 4.68735348558104e-05, 4.6958633504956e-05, 4.70434426638056e-05, 4.75802686108241e-05, 4.83297703131025e-05, 4.90114388607602e-05, ..., 1.66581721024721e-05, 1.94282294293014e-05, 1.94979994280496e-05, 2.09839316831797e-05, 2.12031200505256e-05, 2.14898544884145e-05, 2.63816270338642e-05, 3.02642356414699e-05, 3.0265542140289e-05, 3.3577775728057e-05, 3.53329671370983e-05, 3.55536846685579e-05, 4.10626808057182e-05, 4.1171728125113e-05, 4.26648858033519e-05, 4.31707715615535e-05, 4.42129504238255e-05, 4.5147282629872e-05, 4.60548246544174e-05, 4.68735348558104e-05, 4.6958633504956e-05, 4.70434426638056e-05, 4.75802686108241e-05, 4.83297703131025e-05, 4.90114388607602e-05"
"bemovi_mag_25__morph_mvt_cropped.50","bemovi_mag_25__morph_mvt_cropped","stylonychia2_prob","INTEGER",0.000183904028059478,0.0421693327327255,0.471804939883509,7312,"0.000183904028059478, 0.00032016191849428, 0.000329273379860049, 0.000339245137372301, 0.000348145242480183, 0.00040298299899362, 0.000429838338526318, 0.000434166613565252, 0.000441817867972723, 0.000447513642899321, 0.000447771839080595, 0.000450013344070558, 0.000455448261123038, 0.000455842197065279, 0.000460830841340946, 0.000462751315440775, 0.000464148306178562, 0.000466265309325545, 0.000472761014632, 0.000478961860080576, 0.000480717929918571, 0.00049279656426744, 0.000501397808686193, 0.00050676116666875, 0.000510772514584732, ..., 0.000183904028059478, 0.00032016191849428, 0.000329273379860049, 0.000339245137372301, 0.000348145242480183, 0.00040298299899362, 0.000429838338526318, 0.000434166613565252, 0.000441817867972723, 0.000447513642899321, 0.000447771839080595, 0.000450013344070558, 0.000455448261123038, 0.000455842197065279, 0.000460830841340946, 0.000462751315440775, 0.000464148306178562, 0.000466265309325545, 0.000472761014632, 0.000478961860080576, 0.000480717929918571, 0.00049279656426744, 0.000501397808686193, 0.00050676116666875, 0.000510772514584732"
"bemovi_mag_25__morph_mvt_cropped.51","bemovi_mag_25__morph_mvt_cropped","coleps_irchel_prob","INTEGER",2.75661933715274e-07,0.017163765636566,0.481252798690768,7776,"2.75661933715274e-07, 8.29291108683982e-07, 1.12153523017296e-06, 1.47342741027214e-06, 1.53101868321203e-06, 1.73248837810513e-06, 3.30838935245264e-06, 3.4578148235802e-06, 4.87689217964927e-06, 7.24355283377944e-06, 7.89172052087676e-06, 8.57007050022796e-06, 9.07612194656651e-06, 1.20110456304191e-05, 1.23939107785391e-05, 1.41966476077162e-05, 1.5063196323112e-05, 1.50922040259909e-05, 1.61252370800327e-05, 1.76610985215288e-05, 1.82676824791235e-05, 2.06413803912576e-05, 2.0674433087935e-05, 2.08671871101213e-05, 2.21513983238263e-05, ..., 2.75661933715274e-07, 8.29291108683982e-07, 1.12153523017296e-06, 1.47342741027214e-06, 1.53101868321203e-06, 1.73248837810513e-06, 3.30838935245264e-06, 3.4578148235802e-06, 4.87689217964927e-06, 7.24355283377944e-06, 7.89172052087676e-06, 8.57007050022796e-06, 9.07612194656651e-06, 1.20110456304191e-05, 1.23939107785391e-05, 1.41966476077162e-05, 1.5063196323112e-05, 1.50922040259909e-05, 1.61252370800327e-05, 1.76610985215288e-05, 1.82676824791235e-05, 2.06413803912576e-05, 2.0674433087935e-05, 2.08671871101213e-05, 2.21513983238263e-05"
"bemovi_mag_25__morph_mvt_cropped.52","bemovi_mag_25__morph_mvt_cropped","colpidium_prob","INTEGER",5.50553640543399e-06,0.00576979647684013,0.335581177835985,10281,"5.50553640543399e-06, 7.56771218296711e-06, 1.28589940646911e-05, 1.5617282164236e-05, 5.05301872636302e-05, 6.53231988707481e-05, 7.42131870793106e-05, 8.26669634991101e-05, 9.88785263595989e-05, 0.000108035318900052, 0.000108089707974665, 0.000109265696188304, 0.000114861451422138, 0.000117902787987009, 0.000133980497016694, 0.000136244072695181, 0.000139293201612602, 0.000142026916276289, 0.000147043779415299, 0.000148471927119279, 0.000158933049410759, 0.000159478195933897, 0.00016336813551912, 0.000163369034330298, 0.000166594371909258, ..., 5.50553640543399e-06, 7.56771218296711e-06, 1.28589940646911e-05, 1.5617282164236e-05, 5.05301872636302e-05, 6.53231988707481e-05, 7.42131870793106e-05, 8.26669634991101e-05, 9.88785263595989e-05, 0.000108035318900052, 0.000108089707974665, 0.000109265696188304, 0.000114861451422138, 0.000117902787987009, 0.000133980497016694, 0.000136244072695181, 0.000139293201612602, 0.000142026916276289, 0.000147043779415299, 0.000148471927119279, 0.000158933049410759, 0.000159478195933897, 0.00016336813551912, 0.000163369034330298, 0.000166594371909258"
"bemovi_mag_25__morph_mvt_cropped.53","bemovi_mag_25__morph_mvt_cropped","dexiostoma_prob","INTEGER",7.50145545396014e-06,0.0603922564680863,0.999472566131906,5060,"7.50145545396014e-06, 8.75464247968963e-06, 9.84393826964431e-06, 1.06250587837075e-05, 1.13680979693846e-05, 1.22855228541549e-05, 1.31713936451522e-05, 1.61096365364651e-05, 1.79414781271276e-05, 1.84354664033517e-05, 1.87383053261855e-05, 1.88834256148695e-05, 2.12147498905306e-05, 2.14964222998778e-05, 2.21135324061885e-05, 2.36778572975874e-05, 2.40930489760653e-05, 2.43048062343008e-05, 2.46140347966276e-05, 2.52580190292284e-05, 2.54044760490205e-05, 2.54456398536561e-05, 2.60168045751411e-05, 2.63128224190063e-05, 2.64252124992092e-05, ..., 7.50145545396014e-06, 8.75464247968963e-06, 9.84393826964431e-06, 1.06250587837075e-05, 1.13680979693846e-05, 1.22855228541549e-05, 1.31713936451522e-05, 1.61096365364651e-05, 1.79414781271276e-05, 1.84354664033517e-05, 1.87383053261855e-05, 1.88834256148695e-05, 2.12147498905306e-05, 2.14964222998778e-05, 2.21135324061885e-05, 2.36778572975874e-05, 2.40930489760653e-05, 2.43048062343008e-05, 2.46140347966276e-05, 2.52580190292284e-05, 2.54044760490205e-05, 2.54456398536561e-05, 2.60168045751411e-05, 2.63128224190063e-05, 2.64252124992092e-05"
"bemovi_mag_25__morph_mvt_non_cropped.1","bemovi_mag_25__morph_mvt_non_cropped","timestamp","TEXT",NA,NA,NA,53,"20211103, 20211108, 20211110, 20211112, 20211115, 20211117, 20211119, 20211122, 20211124, 20211126, 20211129, 20211201, 20211203, 20211206, 20211208, 20211210, 20211213, 20211215, 20211217, 20211220, 20211222, 20211224, 20211227, 20211229, 20211231, ..., 20211103, 20211108, 20211110, 20211112, 20211115, 20211117, 20211119, 20211122, 20211124, 20211126, 20211129, 20211201, 20211203, 20211206, 20211208, 20211210, 20211213, 20211215, 20211217, 20211220, 20211222, 20211224, 20211227, 20211229, 20211231"
"bemovi_mag_25__morph_mvt_non_cropped.2","bemovi_mag_25__morph_mvt_non_cropped","file","TEXT",NA,NA,NA,3900,"20211103_00001, 20211103_00003, 20211103_00004, 20211103_00005, 20211103_00007, 20211103_00008, 20211103_00009, 20211103_00010, 20211103_00016, 20211103_00017, 20211103_00018, 20211103_00020, 20211103_00022, 20211103_00023, 20211103_00024, 20211103_00026, 20211103_00028, 20211103_00029, 20211103_00030, 20211103_00034, 20211103_00035, 20211103_00037, 20211103_00043, 20211103_00045, 20211103_00046, ..., 20211103_00001, 20211103_00003, 20211103_00004, 20211103_00005, 20211103_00007, 20211103_00008, 20211103_00009, 20211103_00010, 20211103_00016, 20211103_00017, 20211103_00018, 20211103_00020, 20211103_00022, 20211103_00023, 20211103_00024, 20211103_00026, 20211103_00028, 20211103_00029, 20211103_00030, 20211103_00034, 20211103_00035, 20211103_00037, 20211103_00043, 20211103_00045, 20211103_00046"
"bemovi_mag_25__morph_mvt_non_cropped.3","bemovi_mag_25__morph_mvt_non_cropped","mean_grey","REAL",12.00125,41.5028287284359,245.518740740741,44988,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.4","bemovi_mag_25__morph_mvt_non_cropped","sd_grey","REAL",0.0787754494025356,6.68197883544744,102.311639564959,45106,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.5","bemovi_mag_25__morph_mvt_non_cropped","mean_area","REAL",306.132768,637.706470795133,19715.800628,25632,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.6","bemovi_mag_25__morph_mvt_non_cropped","sd_area","REAL",0,238.629680977716,12667.5930977698,41474,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.7","bemovi_mag_25__morph_mvt_non_cropped","mean_perimeter","REAL",60.404228,101.671425622705,1336.2260035,43972,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.8","bemovi_mag_25__morph_mvt_non_cropped","sd_perimeter","REAL",0,21.6856213093076,901.436134290009,45076,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.9","bemovi_mag_25__morph_mvt_non_cropped","mean_major","REAL",20.9723074285714,37.2924020657405,407.732181866667,44464,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.10","bemovi_mag_25__morph_mvt_non_cropped","sd_major","REAL",0.117849680490101,7.11568441196879,226.217978570632,45106,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.11","bemovi_mag_25__morph_mvt_non_cropped","mean_minor","REAL",8.5787448,20.0351699381584,104.887754,43887,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.12","bemovi_mag_25__morph_mvt_non_cropped","sd_minor","REAL",0.213633549556244,3.75770661852266,59.6519782959882,45105,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.13","bemovi_mag_25__morph_mvt_non_cropped","mean_ar","REAL",1.04,1.96985420091145,19.8513684210526,42742,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.14","bemovi_mag_25__morph_mvt_non_cropped","sd_ar","REAL",0.0164664160381929,0.402637695731542,8.90686013954719,45104,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.15","bemovi_mag_25__morph_mvt_non_cropped","mean_turning","REAL",-3.14,0.0391112047177756,3.14,629,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.16","bemovi_mag_25__morph_mvt_non_cropped","sd_turning","REAL",0.02,1.05384449962311,3.57,306,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.17","bemovi_mag_25__morph_mvt_non_cropped","duration","REAL",0.32,1.34570655788589,5,118,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.18","bemovi_mag_25__morph_mvt_non_cropped","n_frames","INTEGER",6,31.6405577971888,125,120,"6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, ..., 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30"
"bemovi_mag_25__morph_mvt_non_cropped.19","bemovi_mag_25__morph_mvt_non_cropped","max_net","REAL",30.02,167.755376889992,9099.81,21898,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.20","bemovi_mag_25__morph_mvt_non_cropped","net_disp","INTEGER",0,155.13051478739,9100,1374,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, ..., 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24"
"bemovi_mag_25__morph_mvt_non_cropped.21","bemovi_mag_25__morph_mvt_non_cropped","net_speed","REAL",0,163.089353079412,2436.72,24026,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.22","bemovi_mag_25__morph_mvt_non_cropped","gross_disp","REAL",30.19,272.194140469118,11570.66,28401,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.23","bemovi_mag_25__morph_mvt_non_cropped","gross_speed","REAL",22.21,272.61248902585,2502.15,29316,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.24","bemovi_mag_25__morph_mvt_non_cropped","max_step","REAL",2,95.8332503436352,626.12,19965,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.25","bemovi_mag_25__morph_mvt_non_cropped","min_step","REAL",0.01,1.37053341018935,97.8,1462,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.26","bemovi_mag_25__morph_mvt_non_cropped","sd_step","REAL",0.22,25.6025854653483,232.36,9788,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.27","bemovi_mag_25__morph_mvt_non_cropped","sd_gross_speed","REAL",3.71,372.873423491332,2347.94,31433,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.28","bemovi_mag_25__morph_mvt_non_cropped","max_gross_speed","REAL",35.8,1382.32235423226,5560.55,39754,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.29","bemovi_mag_25__morph_mvt_non_cropped","min_gross_speed","REAL",0.15,31.5737196825257,2445.09,8745,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.30","bemovi_mag_25__morph_mvt_non_cropped","id","TEXT",NA,NA,NA,45106,"20211103_00001-11, 20211103_00001-15, 20211103_00003-10, 20211103_00003-29, 20211103_00003-3, 20211103_00004-160, 20211103_00004-73, 20211103_00005-12, 20211103_00007-26, 20211103_00007-31, 20211103_00007-54, 20211103_00008-26, 20211103_00008-28, 20211103_00008-33, 20211103_00008-36, 20211103_00008-39, 20211103_00009-18, 20211103_00009-26, 20211103_00009-30, 20211103_00009-52, 20211103_00009-9, 20211103_00010-18, 20211103_00010-27, 20211103_00010-42, 20211103_00010-56, ..., 20211103_00001-11, 20211103_00001-15, 20211103_00003-10, 20211103_00003-29, 20211103_00003-3, 20211103_00004-160, 20211103_00004-73, 20211103_00005-12, 20211103_00007-26, 20211103_00007-31, 20211103_00007-54, 20211103_00008-26, 20211103_00008-28, 20211103_00008-33, 20211103_00008-36, 20211103_00008-39, 20211103_00009-18, 20211103_00009-26, 20211103_00009-30, 20211103_00009-52, 20211103_00009-9, 20211103_00010-18, 20211103_00010-27, 20211103_00010-42, 20211103_00010-56"
"bemovi_mag_25__morph_mvt_non_cropped.31","bemovi_mag_25__morph_mvt_non_cropped","date","TEXT",NA,NA,NA,53,"01.12.21, 02.02.22, 02.03.22, 03.01.22, 03.11.21, 03.12.21, 04.02.22, 04.03.22, 05.01.22, 06.12.21, 07.01.22, 07.02.22, 07.03.22, 08.11.21, 08.12.21, 09.02.22, 10.01.22, 10.11.21, 10.12.21, 11.02.22, 12.01.22, 12.11.21, 13.12.21, 14.01.22, 14.02.22, ..., 01.12.21, 02.02.22, 02.03.22, 03.01.22, 03.11.21, 03.12.21, 04.02.22, 04.03.22, 05.01.22, 06.12.21, 07.01.22, 07.02.22, 07.03.22, 08.11.21, 08.12.21, 09.02.22, 10.01.22, 10.11.21, 10.12.21, 11.02.22, 12.01.22, 12.11.21, 13.12.21, 14.01.22, 14.02.22"
"bemovi_mag_25__morph_mvt_non_cropped.32","bemovi_mag_25__morph_mvt_non_cropped","bottle","TEXT",NA,NA,NA,30,""
"bemovi_mag_25__morph_mvt_non_cropped.33","bemovi_mag_25__morph_mvt_non_cropped","composition_id","TEXT",NA,NA,NA,15,""
"bemovi_mag_25__morph_mvt_non_cropped.34","bemovi_mag_25__morph_mvt_non_cropped","temperature_treatment","TEXT",NA,NA,NA,2,""
"bemovi_mag_25__morph_mvt_non_cropped.35","bemovi_mag_25__morph_mvt_non_cropped","magnification","INTEGER",25,25,25,1,""
"bemovi_mag_25__morph_mvt_non_cropped.36","bemovi_mag_25__morph_mvt_non_cropped","dilution_factor","INTEGER",1,1,1,1,""
"bemovi_mag_25__morph_mvt_non_cropped.37","bemovi_mag_25__morph_mvt_non_cropped","sample","INTEGER",1,1,1,1,""
"bemovi_mag_25__morph_mvt_non_cropped.38","bemovi_mag_25__morph_mvt_non_cropped","video","INTEGER",1,1.59085265818295,3,3,""
"bemovi_mag_25__morph_mvt_non_cropped.39","bemovi_mag_25__morph_mvt_non_cropped","species","TEXT",NA,NA,NA,5,""
"bemovi_mag_25__morph_mvt_non_cropped.40","bemovi_mag_25__morph_mvt_non_cropped","species_probability","REAL",0.134041611531344,0.807193354622738,0.999855079160045,45103,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.41","bemovi_mag_25__morph_mvt_non_cropped","cryptomonas_prob","REAL",1.39901128304011e-07,0.0552887654528585,0.993581800642929,45104,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.42","bemovi_mag_25__morph_mvt_non_cropped","debris_and_other_prob","REAL",7.87071551223513e-08,0.745765247847637,0.999421637459959,45103,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.43","bemovi_mag_25__morph_mvt_non_cropped","didinium_prob","REAL",NA,NA,NA,0,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.44","bemovi_mag_25__morph_mvt_non_cropped","paramecium_bursaria_prob","REAL",2.81911946913886e-06,0.0194140429676714,0.464387648521069,31615,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.45","bemovi_mag_25__morph_mvt_non_cropped","stylonychia1_prob","REAL",1.50604382556985e-06,0.0824227569378018,0.488171542609327,20394,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.46","bemovi_mag_25__morph_mvt_non_cropped","tetrahymena_prob","REAL",7.30376433564191e-06,0.111608526517798,0.997987541423296,20826,"NA"
"bemovi_mag_25__morph_mvt_non_cropped.47","bemovi_mag_25__morph_mvt_non_cropped","euplotes_prob","INTEGER",7.98161342799993e-05,0.0128925545142797,0.461078673883045,24295,"7.98161342799993e-05, 8.81375424747155e-05, 9.58463417154433e-05, 0.000100131981624952, 0.000100745739548716, 0.000110171808429608, 0.000115629588722046, 0.000122528440872039, 0.000131443908659468, 0.000134689059565902, 0.000135964664734306, 0.000140545848568141, 0.000142268184239799, 0.000142287640795278, 0.000146022441791154, 0.000147737522831065, 0.00014831912994701, 0.000148590903273037, 0.000149889939521749, 0.00015177848312758, 0.000153677164432225, 0.000153938960961029, 0.000154986797264476, 0.000157067271647342, 0.000160371316398191, ..., 7.98161342799993e-05, 8.81375424747155e-05, 9.58463417154433e-05, 0.000100131981624952, 0.000100745739548716, 0.000110171808429608, 0.000115629588722046, 0.000122528440872039, 0.000131443908659468, 0.000134689059565902, 0.000135964664734306, 0.000140545848568141, 0.000142268184239799, 0.000142287640795278, 0.000146022441791154, 0.000147737522831065, 0.00014831912994701, 0.000148590903273037, 0.000149889939521749, 0.00015177848312758, 0.000153677164432225, 0.000153938960961029, 0.000154986797264476, 0.000157067271647342, 0.000160371316398191"
"bemovi_mag_25__morph_mvt_non_cropped.48","bemovi_mag_25__morph_mvt_non_cropped","paramecium_caudatum_prob","INTEGER",3.02443138413163e-05,0.0127092955664782,0.419672679781518,27546,"3.02443138413163e-05, 3.03994225991963e-05, 3.08972845347291e-05, 3.13649546479341e-05, 3.28072352480774e-05, 3.69971764944063e-05, 3.74590246256902e-05, 3.91953637713136e-05, 3.98481587047847e-05, 4.18530737236465e-05, 4.46914038161786e-05, 4.62519593019389e-05, 4.62819205106375e-05, 4.83544665117678e-05, 4.86172067930809e-05, 4.87572152521148e-05, 4.89759527789794e-05, 5.00791646511451e-05, 5.03550394482957e-05, 5.07865188744773e-05, 5.14463832939133e-05, 5.14654301802437e-05, 5.1638259803529e-05, 5.43485733905434e-05, 5.74489667227441e-05, ..., 3.02443138413163e-05, 3.03994225991963e-05, 3.08972845347291e-05, 3.13649546479341e-05, 3.28072352480774e-05, 3.69971764944063e-05, 3.74590246256902e-05, 3.91953637713136e-05, 3.98481587047847e-05, 4.18530737236465e-05, 4.46914038161786e-05, 4.62519593019389e-05, 4.62819205106375e-05, 4.83544665117678e-05, 4.86172067930809e-05, 4.87572152521148e-05, 4.89759527789794e-05, 5.00791646511451e-05, 5.03550394482957e-05, 5.07865188744773e-05, 5.14463832939133e-05, 5.14654301802437e-05, 5.1638259803529e-05, 5.43485733905434e-05, 5.74489667227441e-05"
"bemovi_mag_25__morph_mvt_non_cropped.49","bemovi_mag_25__morph_mvt_non_cropped","loxocephallus_prob","INTEGER",1.20294436686233e-05,0.0306497467195293,0.994442576576471,26118,"1.20294436686233e-05, 1.82744486374708e-05, 1.94282294293014e-05, 1.94979994280496e-05, 1.95899852881972e-05, 2.12031200505256e-05, 2.16923556402234e-05, 2.17973161012872e-05, 2.3537211968059e-05, 2.4349349640163e-05, 2.52454033585528e-05, 2.63816270338642e-05, 2.9745730819661e-05, 2.99759264772334e-05, 3.0265542140289e-05, 3.06946582930181e-05, 3.09866686446673e-05, 3.15000076945455e-05, 3.23889083665462e-05, 3.27645141453179e-05, 3.32643136623768e-05, 3.55536846685579e-05, 3.63737928624018e-05, 3.64386766747118e-05, 3.69354227561842e-05, ..., 1.20294436686233e-05, 1.82744486374708e-05, 1.94282294293014e-05, 1.94979994280496e-05, 1.95899852881972e-05, 2.12031200505256e-05, 2.16923556402234e-05, 2.17973161012872e-05, 2.3537211968059e-05, 2.4349349640163e-05, 2.52454033585528e-05, 2.63816270338642e-05, 2.9745730819661e-05, 2.99759264772334e-05, 3.0265542140289e-05, 3.06946582930181e-05, 3.09866686446673e-05, 3.15000076945455e-05, 3.23889083665462e-05, 3.27645141453179e-05, 3.32643136623768e-05, 3.55536846685579e-05, 3.63737928624018e-05, 3.64386766747118e-05, 3.69354227561842e-05"
"bemovi_mag_25__morph_mvt_non_cropped.50","bemovi_mag_25__morph_mvt_non_cropped","stylonychia2_prob","INTEGER",0.000236768076315356,0.0476318732484114,0.474661767151386,17564,"0.000236768076315356, 0.000312372163418268, 0.00032016191849428, 0.000339245137372301, 0.000340032135702814, 0.000341279464365386, 0.000342136204252481, 0.000346805381408057, 0.000348145242480183, 0.00035553754409897, 0.000379086516898477, 0.000385116080984406, 0.000399268884211572, 0.000399358272322901, 0.000401075172410837, 0.000401848292277142, 0.00040298299899362, 0.000406201712292903, 0.000409514446480398, 0.000417196905464945, 0.000417880835537343, 0.000420704555147058, 0.00042437827987741, 0.000425160701363583, 0.000426333988337045, ..., 0.000236768076315356, 0.000312372163418268, 0.00032016191849428, 0.000339245137372301, 0.000340032135702814, 0.000341279464365386, 0.000342136204252481, 0.000346805381408057, 0.000348145242480183, 0.00035553754409897, 0.000379086516898477, 0.000385116080984406, 0.000399268884211572, 0.000399358272322901, 0.000401075172410837, 0.000401848292277142, 0.00040298299899362, 0.000406201712292903, 0.000409514446480398, 0.000417196905464945, 0.000417880835537343, 0.000420704555147058, 0.00042437827987741, 0.000425160701363583, 0.000426333988337045"
